SQ,"Square, Inc.",
Date,Price,Dividend,Annualized Dividend
10/09/2020,185.1199951171875,0.0,0.0
10/12/2020,190.67999267578125,0.0,0.0
10/13/2020,186.80999755859375,0.0,0.0
10/14/2020,191.58999633789062,0.0,0.0
10/15/2020,182.60000610351562,0.0,0.0
10/16/2020,191.67999267578125,0.0,0.0
10/19/2020,188.11000061035156,0.0,0.0
10/20/2020,188.10000610351562,0.0,0.0
10/21/2020,183.5500030517578,0.0,0.0
10/22/2020,178.5,0.0,0.0
10/23/2020,177.5,0.0,0.0
10/26/2020,175.00999450683594,0.0,0.0
10/27/2020,175.30999755859375,0.0,0.0
10/28/2020,166.58999633789062,0.0,0.0
10/29/2020,170.0800018310547,0.0,0.0
10/30/2020,166.49000549316406,0.0,0.0
11/02/2020,158.0,0.0,0.0
11/03/2020,153.22000122070312,0.0,0.0
11/04/2020,166.3800048828125,0.0,0.0
11/05/2020,177.10000610351562,0.0,0.0
11/06/2020,185.24000549316406,0.0,0.0
11/09/2020,191.30499267578125,0.0,0.0
11/10/2020,182.3699951171875,0.0,0.0
11/11/2020,179.64999389648438,0.0,0.0
11/12/2020,184.25999450683594,0.0,0.0
11/13/2020,180.60000610351562,0.0,0.0
11/16/2020,175.8300018310547,0.0,0.0
11/17/2020,180.1199951171875,0.0,0.0
11/18/2020,187.49000549316406,0.0,0.0
11/19/2020,190.77999877929688,0.0,0.0
11/20/2020,193.69000244140625,0.0,0.0
11/23/2020,200.11000061035156,0.0,0.0
11/24/2020,208.0,0.0,0.0
11/25/2020,207.4499969482422,0.0,0.0
11/27/2020,215.0,0.0,0.0
11/30/2020,213.0,0.0,0.0
12/01/2020,212.55999755859375,0.0,0.0
12/02/2020,200.1300048828125,0.0,0.0
12/03/2020,207.0,0.0,0.0
12/04/2020,206.2899932861328,0.0,0.0
12/07/2020,209.7899932861328,0.0,0.0
12/08/2020,213.3300018310547,0.0,0.0
12/09/2020,213.9600067138672,0.0,0.0
12/10/2020,205.38999938964844,0.0,0.0
12/11/2020,218.25999450683594,0.0,0.0
12/14/2020,218.00999450683594,0.0,0.0
12/15/2020,218.4149932861328,0.0,0.0
12/16/2020,223.86000061035156,0.0,0.0
12/17/2020,230.0,0.0,0.0
12/18/2020,235.0,0.0,0.0
12/21/2020,236.08999633789062,0.0,0.0
12/22/2020,236.5,0.0,0.0
12/23/2020,241.36000061035156,0.0,0.0
12/24/2020,234.22999572753906,0.0,0.0
12/28/2020,232.3800048828125,0.0,0.0
12/29/2020,223.8800048828125,0.0,0.0
12/30/2020,215.94000244140625,0.0,0.0
12/31/2020,217.7100067138672,0.0,0.0
01/04/2021,222.4949951171875,0.0,0.0
01/05/2021,219.4199981689453,0.0,0.0
01/06/2021,223.41000366210938,0.0,0.0
01/07/2021,232.52000427246094,0.0,0.0
01/08/2021,244.35000610351562,0.0,0.0
01/11/2021,231.61000061035156,0.0,0.0
01/12/2021,228.50999450683594,0.0,0.0
01/13/2021,228.9499969482422,0.0,0.0
01/14/2021,233.89999389648438,0.0,0.0
01/15/2021,233.6300048828125,0.0,0.0
01/19/2021,231.07000732421875,0.0,0.0
01/20/2021,230.1199951171875,0.0,0.0
01/21/2021,227.0,0.0,0.0
01/22/2021,219.0,0.0,0.0
01/25/2021,225.0,0.0,0.0
01/26/2021,217.08999633789062,0.0,0.0
01/27/2021,204.00999450683594,0.0,0.0
01/28/2021,208.72000122070312,0.0,0.0
01/29/2021,224.97000122070312,0.0,0.0
02/01/2021,215.80999755859375,0.0,0.0
02/02/2021,225.19000244140625,0.0,0.0
02/03/2021,228.5,0.0,0.0
02/04/2021,233.52999877929688,0.0,0.0
02/05/2021,238.0,0.0,0.0
02/08/2021,245.0800018310547,0.0,0.0
02/09/2021,256.5799865722656,0.0,0.0
02/10/2021,259.7699890136719,0.0,0.0
02/11/2021,262.0,0.0,0.0
02/12/2021,265.1499938964844,0.0,0.0
02/16/2021,277.1199951171875,0.0,0.0
02/17/2021,274.3699951171875,0.0,0.0
02/18/2021,265.489990234375,0.0,0.0
02/19/2021,275.1199951171875,0.0,0.0
02/22/2021,271.8500061035156,0.0,0.0
02/23/2021,247.5500030517578,0.0,0.0
02/24/2021,243.11000061035156,0.0,0.0
02/25/2021,244.8699951171875,0.0,0.0
02/26/2021,226.32000732421875,0.0,0.0
03/01/2021,238.11000061035156,0.0,0.0
03/02/2021,251.89999389648438,0.0,0.0
03/03/2021,249.0,0.0,0.0
03/04/2021,228.75999450683594,0.0,0.0
03/05/2021,221.27000427246094,0.0,0.0
03/08/2021,217.7100067138672,0.0,0.0
03/09/2021,215.3699951171875,0.0,0.0
03/10/2021,231.61000061035156,0.0,0.0
03/11/2021,234.97000122070312,0.0,0.0
03/12/2021,232.0,0.0,0.0
03/15/2021,243.52000427246094,0.0,0.0
03/16/2021,252.25999450683594,0.0,0.0
03/17/2021,235.0,0.0,0.0
03/18/2021,242.8000030517578,0.0,0.0
03/19/2021,227.19000244140625,0.0,0.0
03/22/2021,225.24000549316406,0.0,0.0
03/23/2021,226.38999938964844,0.0,0.0
03/24/2021,224.3000030517578,0.0,0.0
03/25/2021,204.60000610351562,0.0,0.0
03/26/2021,209.32000732421875,0.0,0.0
03/29/2021,212.0,0.0,0.0
03/30/2021,204.49000549316406,0.0,0.0
03/31/2021,218.41000366210938,0.0,0.0
04/01/2021,231.25999450683594,0.0,0.0
04/05/2021,231.6199951171875,0.0,0.0
04/06/2021,230.49000549316406,0.0,0.0
04/07/2021,237.50999450683594,0.0,0.0
04/08/2021,248.8300018310547,0.0,0.0
04/09/2021,255.88999938964844,0.0,0.0
04/12/2021,258.19000244140625,0.0,0.0
04/13/2021,267.4800109863281,0.0,0.0
04/14/2021,274.1300048828125,0.0,0.0
04/15/2021,262.8500061035156,0.0,0.0
04/16/2021,263.239990234375,0.0,0.0
04/19/2021,250.22000122070312,0.0,0.0
04/20/2021,247.58999633789062,0.0,0.0
04/21/2021,243.11000061035156,0.0,0.0
04/22/2021,246.4600067138672,0.0,0.0
04/23/2021,243.38999938964844,0.0,0.0
04/26/2021,248.27000427246094,0.0,0.0
04/27/2021,256.9599914550781,0.0,0.0
04/28/2021,253.0,0.0,0.0
04/29/2021,257.3580017089844,0.0,0.0
04/30/2021,244.24000549316406,0.0,0.0
05/03/2021,246.60000610351562,0.0,0.0
05/04/2021,238.8300018310547,0.0,0.0
05/05/2021,237.5,0.0,0.0
05/06/2021,235.2100067138672,0.0,0.0
05/07/2021,240.08999633789062,0.0,0.0
05/10/2021,229.6199951171875,0.0,0.0
05/11/2021,205.88999938964844,0.0,0.0
05/12/2021,215.3000030517578,0.0,0.0
05/13/2021,208.1999969482422,0.0,0.0
05/14/2021,200.27999877929688,0.0,0.0
05/17/2021,205.0,0.0,0.0
05/18/2021,202.5,0.0,0.0
05/19/2021,193.8000030517578,0.0,0.0
05/20/2021,202.58999633789062,0.0,0.0
05/21/2021,207.0,0.0,0.0
05/24/2021,202.1699981689453,0.0,0.0
05/25/2021,212.07000732421875,0.0,0.0
05/26/2021,218.0399932861328,0.0,0.0
05/27/2021,222.3800048828125,0.0,0.0
05/28/2021,221.8800048828125,0.0,0.0
06/01/2021,223.5399932861328,0.0,0.0
06/02/2021,221.3300018310547,0.0,0.0
06/03/2021,218.8699951171875,0.0,0.0
06/04/2021,212.50999450683594,0.0,0.0
06/07/2021,214.25,0.0,0.0
06/08/2021,218.0,0.0,0.0
06/09/2021,216.92999267578125,0.0,0.0
06/10/2021,211.00999450683594,0.0,0.0
06/11/2021,218.10000610351562,0.0,0.0
06/14/2021,223.0500030517578,0.0,0.0
06/15/2021,231.14999389648438,0.0,0.0
06/16/2021,226.14999389648438,0.0,0.0
06/17/2021,223.7899932861328,0.0,0.0
06/18/2021,235.02999877929688,0.0,0.0
06/21/2021,234.91000366210938,0.0,0.0
06/22/2021,232.88999938964844,0.0,0.0
06/23/2021,236.89999389648438,0.0,0.0
06/24/2021,244.3000030517578,0.0,0.0
06/25/2021,243.19000244140625,0.0,0.0
06/28/2021,241.6999969482422,0.0,0.0
06/29/2021,247.83999633789062,0.0,0.0
06/30/2021,248.0800018310547,0.0,0.0
07/01/2021,242.82000732421875,0.0,0.0
07/02/2021,243.0,0.0,0.0
07/06/2021,241.30999755859375,0.0,0.0
07/07/2021,250.0,0.0,0.0
07/08/2021,238.75,0.0,0.0
07/09/2021,239.0,0.0,0.0
07/12/2021,243.5800018310547,0.0,0.0
07/13/2021,243.35000610351562,0.0,0.0
07/14/2021,244.35000610351562,0.0,0.0
07/15/2021,239.8300018310547,0.0,0.0
07/16/2021,238.6999969482422,0.0,0.0
07/19/2021,231.91000366210938,0.0,0.0
07/20/2021,234.61000061035156,0.0,0.0
07/21/2021,246.27999877929688,0.0,0.0
07/22/2021,256.92999267578125,0.0,0.0
07/23/2021,261.8500061035156,0.0,0.0
07/26/2021,264.9700012207031,0.0,0.0
07/27/2021,261.2799987792969,0.0,0.0
07/28/2021,254.02999877929688,0.0,0.0
07/29/2021,255.50999450683594,0.0,0.0
07/30/2021,249.27999877929688,0.0,0.0
