ETC-USD,EthereumClassic USD,
Date,Price,Dividend,Annualized Dividend
03/06/2017,1.3979099988937378,0.0,0.0
03/07/2017,1.4331300258636475,0.0,0.0
03/08/2017,1.3740099668502808,0.0,0.0
03/09/2017,1.2879300117492676,0.0,0.0
03/10/2017,1.3263299465179443,0.0,0.0
03/11/2017,1.298359990119934,0.0,0.0
03/12/2017,1.385010004043579,0.0,0.0
03/13/2017,1.4245799779891968,0.0,0.0
03/14/2017,1.651479959487915,0.0,0.0
03/15/2017,1.6566499471664429,0.0,0.0
03/16/2017,1.8100800514221191,0.0,0.0
03/17/2017,2.0895700454711914,0.0,0.0
03/18/2017,1.9052200317382812,0.0,0.0
03/19/2017,1.7083499431610107,0.0,0.0
03/20/2017,1.9347699880599976,0.0,0.0
03/21/2017,1.947409987449646,0.0,0.0
03/22/2017,2.4256300926208496,0.0,0.0
03/23/2017,2.3948700428009033,0.0,0.0
03/24/2017,2.2892301082611084,0.0,0.0
03/25/2017,2.421610116958618,0.0,0.0
03/26/2017,2.2840499877929688,0.0,0.0
03/27/2017,2.358839988708496,0.0,0.0
03/28/2017,2.1383700370788574,0.0,0.0
03/29/2017,2.267930030822754,0.0,0.0
03/30/2017,2.327169895172119,0.0,0.0
03/31/2017,2.801800012588501,0.0,0.0
04/01/2017,2.817689895629883,0.0,0.0
04/02/2017,2.7535500526428223,0.0,0.0
04/03/2017,2.6513099670410156,0.0,0.0
04/04/2017,2.6015000343322754,0.0,0.0
04/05/2017,2.6775200366973877,0.0,0.0
04/06/2017,2.7502400875091553,0.0,0.0
04/07/2017,2.669569969177246,0.0,0.0
04/08/2017,2.705519914627075,0.0,0.0
04/09/2017,2.7163500785827637,0.0,0.0
04/10/2017,2.643549919128418,0.0,0.0
04/11/2017,2.5980899333953857,0.0,0.0
04/12/2017,2.535979986190796,0.0,0.0
04/13/2017,2.6204800605773926,0.0,0.0
04/14/2017,2.625930070877075,0.0,0.0
04/15/2017,2.639659881591797,0.0,0.0
04/16/2017,2.678270101547241,0.0,0.0
04/17/2017,2.627039909362793,0.0,0.0
04/18/2017,2.6211800575256348,0.0,0.0
04/19/2017,2.885469913482666,0.0,0.0
04/20/2017,3.1537399291992188,0.0,0.0
04/21/2017,3.2785699367523193,0.0,0.0
04/22/2017,3.180269956588745,0.0,0.0
04/23/2017,3.229840040206909,0.0,0.0
04/24/2017,3.5712599754333496,0.0,0.0
04/25/2017,4.05318021774292,0.0,0.0
04/26/2017,3.972480058670044,0.0,0.0
04/27/2017,4.59542989730835,0.0,0.0
04/28/2017,4.949530124664307,0.0,0.0
04/29/2017,4.8752899169921875,0.0,0.0
04/30/2017,5.444530010223389,0.0,0.0
05/01/2017,6.490379810333252,0.0,0.0
05/02/2017,6.938360214233398,0.0,0.0
05/03/2017,6.544519901275635,0.0,0.0
05/04/2017,6.672989845275879,0.0,0.0
05/05/2017,7.679299831390381,0.0,0.0
05/06/2017,7.546619892120361,0.0,0.0
05/07/2017,7.289669990539551,0.0,0.0
05/08/2017,7.114140033721924,0.0,0.0
05/09/2017,6.664360046386719,0.0,0.0
05/10/2017,6.425389766693115,0.0,0.0
05/11/2017,6.62175989151001,0.0,0.0
05/12/2017,6.476419925689697,0.0,0.0
05/13/2017,6.327449798583984,0.0,0.0
05/14/2017,6.174330234527588,0.0,0.0
05/15/2017,6.825809955596924,0.0,0.0
05/16/2017,6.38670015335083,0.0,0.0
05/17/2017,6.237189769744873,0.0,0.0
05/18/2017,5.924980163574219,0.0,0.0
05/19/2017,6.7152299880981445,0.0,0.0
05/20/2017,7.987430095672607,0.0,0.0
05/21/2017,7.391590118408203,0.0,0.0
05/22/2017,8.996720314025879,0.0,0.0
05/23/2017,9.968759536743164,0.0,0.0
05/24/2017,12.021599769592285,0.0,0.0
05/25/2017,19.224700927734375,0.0,0.0
05/26/2017,16.520999908447266,0.0,0.0
05/27/2017,13.958399772644043,0.0,0.0
05/28/2017,16.555200576782227,0.0,0.0
05/29/2017,16.229900360107422,0.0,0.0
05/30/2017,17.13129997253418,0.0,0.0
05/31/2017,18.74139976501465,0.0,0.0
06/01/2017,17.621000289916992,0.0,0.0
06/02/2017,16.835100173950195,0.0,0.0
06/03/2017,17.39069938659668,0.0,0.0
06/04/2017,16.360200881958008,0.0,0.0
06/05/2017,17.42770004272461,0.0,0.0
06/06/2017,17.34779930114746,0.0,0.0
06/07/2017,17.496999740600586,0.0,0.0
06/08/2017,17.531700134277344,0.0,0.0
06/09/2017,17.539400100708008,0.0,0.0
06/10/2017,17.446300506591797,0.0,0.0
06/11/2017,19.50309944152832,0.0,0.0
06/12/2017,21.56679916381836,0.0,0.0
06/13/2017,20.257600784301758,0.0,0.0
06/14/2017,20.75950050354004,0.0,0.0
06/15/2017,18.85849952697754,0.0,0.0
06/16/2017,18.326900482177734,0.0,0.0
06/17/2017,18.379100799560547,0.0,0.0
06/18/2017,23.02989959716797,0.0,0.0
06/19/2017,22.05109977722168,0.0,0.0
06/20/2017,23.021699905395508,0.0,0.0
06/21/2017,21.692899703979492,0.0,0.0
06/22/2017,20.762800216674805,0.0,0.0
06/23/2017,20.79949951171875,0.0,0.0
06/24/2017,21.359100341796875,0.0,0.0
06/25/2017,20.13759994506836,0.0,0.0
06/26/2017,21.528499603271484,0.0,0.0
06/27/2017,19.682600021362305,0.0,0.0
06/28/2017,19.15760040283203,0.0,0.0
06/29/2017,19.623199462890625,0.0,0.0
06/30/2017,18.597299575805664,0.0,0.0
07/01/2017,18.75079917907715,0.0,0.0
07/02/2017,17.737300872802734,0.0,0.0
07/03/2017,17.914499282836914,0.0,0.0
07/04/2017,17.838199615478516,0.0,0.0
07/05/2017,18.047399520874023,0.0,0.0
07/06/2017,17.77120018005371,0.0,0.0
07/07/2017,17.956300735473633,0.0,0.0
07/08/2017,16.74139976501465,0.0,0.0
07/09/2017,16.97010040283203,0.0,0.0
07/10/2017,16.236499786376953,0.0,0.0
07/11/2017,15.218600273132324,0.0,0.0
07/12/2017,14.69219970703125,0.0,0.0
07/13/2017,20.047500610351562,0.0,0.0
07/14/2017,18.414400100708008,0.0,0.0
07/15/2017,17.603300094604492,0.0,0.0
07/16/2017,14.707599639892578,0.0,0.0
07/17/2017,14.399800300598145,0.0,0.0
07/18/2017,15.512399673461914,0.0,0.0
07/19/2017,16.432199478149414,0.0,0.0
07/20/2017,14.947699546813965,0.0,0.0
07/21/2017,16.11549949645996,0.0,0.0
07/22/2017,16.112499237060547,0.0,0.0
07/23/2017,16.518299102783203,0.0,0.0
07/24/2017,15.841099739074707,0.0,0.0
07/25/2017,15.888999938964844,0.0,0.0
07/26/2017,14.861700057983398,0.0,0.0
07/27/2017,14.805399894714355,0.0,0.0
07/28/2017,14.652099609375,0.0,0.0
07/29/2017,14.158100128173828,0.0,0.0
07/30/2017,14.333399772644043,0.0,0.0
07/31/2017,13.781599998474121,0.0,0.0
08/01/2017,14.019399642944336,0.0,0.0
08/02/2017,14.602100372314453,0.0,0.0
08/03/2017,14.762700080871582,0.0,0.0
08/04/2017,15.370499610900879,0.0,0.0
08/05/2017,15.026800155639648,0.0,0.0
08/06/2017,15.964099884033203,0.0,0.0
08/07/2017,15.329000473022461,0.0,0.0
08/08/2017,15.299200057983398,0.0,0.0
08/09/2017,15.87030029296875,0.0,0.0
08/10/2017,15.397500038146973,0.0,0.0
08/11/2017,15.161499977111816,0.0,0.0
08/12/2017,15.177800178527832,0.0,0.0
08/13/2017,14.78030014038086,0.0,0.0
08/14/2017,14.28689956665039,0.0,0.0
08/15/2017,14.07450008392334,0.0,0.0
08/16/2017,13.6875,0.0,0.0
08/17/2017,14.23270034790039,0.0,0.0
08/18/2017,13.888199806213379,0.0,0.0
08/19/2017,13.857500076293945,0.0,0.0
08/20/2017,13.681099891662598,0.0,0.0
08/21/2017,13.893799781799316,0.0,0.0
08/22/2017,14.572600364685059,0.0,0.0
08/23/2017,14.474599838256836,0.0,0.0
08/24/2017,15.35830020904541,0.0,0.0
08/25/2017,15.126299858093262,0.0,0.0
08/26/2017,15.282600402832031,0.0,0.0
08/27/2017,15.273200035095215,0.0,0.0
08/28/2017,16.092100143432617,0.0,0.0
08/29/2017,15.791799545288086,0.0,0.0
08/30/2017,15.79539966583252,0.0,0.0
08/31/2017,15.6766996383667,0.0,0.0
09/01/2017,16.403499603271484,0.0,0.0
09/02/2017,22.043800354003906,0.0,0.0
09/03/2017,20.181299209594727,0.0,0.0
09/04/2017,18.541799545288086,0.0,0.0
09/05/2017,15.82390022277832,0.0,0.0
09/06/2017,16.58650016784668,0.0,0.0
09/07/2017,19.008699417114258,0.0,0.0
09/08/2017,17.8572998046875,0.0,0.0
09/09/2017,15.142499923706055,0.0,0.0
09/10/2017,14.839300155639648,0.0,0.0
09/11/2017,13.622300148010254,0.0,0.0
09/12/2017,14.66670036315918,0.0,0.0
09/13/2017,14.450200080871582,0.0,0.0
09/14/2017,14.04580020904541,0.0,0.0
09/15/2017,9.092109680175781,0.0,0.0
09/16/2017,10.242400169372559,0.0,0.0
09/17/2017,9.919659614562988,0.0,0.0
09/18/2017,10.01259994506836,0.0,0.0
09/19/2017,11.833900451660156,0.0,0.0
09/20/2017,11.435700416564941,0.0,0.0
09/21/2017,11.20829963684082,0.0,0.0
09/22/2017,10.1003999710083,0.0,0.0
09/23/2017,10.212599754333496,0.0,0.0
09/24/2017,10.606100082397461,0.0,0.0
09/25/2017,10.40939998626709,0.0,0.0
09/26/2017,10.865599632263184,0.0,0.0
09/27/2017,11.231900215148926,0.0,0.0
09/28/2017,12.627799987792969,0.0,0.0
09/29/2017,12.767800331115723,0.0,0.0
09/30/2017,12.507399559020996,0.0,0.0
10/01/2017,12.982000350952148,0.0,0.0
10/02/2017,12.742600440979004,0.0,0.0
10/03/2017,12.470600128173828,0.0,0.0
10/04/2017,12.382699966430664,0.0,0.0
10/05/2017,11.966300010681152,0.0,0.0
10/06/2017,11.944899559020996,0.0,0.0
10/07/2017,12.31820011138916,0.0,0.0
10/08/2017,12.275199890136719,0.0,0.0
10/09/2017,12.120800018310547,0.0,0.0
10/10/2017,11.494400024414062,0.0,0.0
10/11/2017,11.547200202941895,0.0,0.0
10/12/2017,11.508399963378906,0.0,0.0
10/13/2017,12.002599716186523,0.0,0.0
10/14/2017,12.20110034942627,0.0,0.0
10/15/2017,12.240599632263184,0.0,0.0
10/16/2017,11.949000358581543,0.0,0.0
10/17/2017,11.902799606323242,0.0,0.0
10/18/2017,11.920100212097168,0.0,0.0
10/19/2017,11.519000053405762,0.0,0.0
10/20/2017,11.356100082397461,0.0,0.0
10/21/2017,11.206000328063965,0.0,0.0
10/22/2017,10.934000015258789,0.0,0.0
10/23/2017,10.817000389099121,0.0,0.0
10/24/2017,10.284099578857422,0.0,0.0
10/25/2017,10.583200454711914,0.0,0.0
10/26/2017,10.62440013885498,0.0,0.0
10/27/2017,10.489500045776367,0.0,0.0
10/28/2017,10.399200439453125,0.0,0.0
10/29/2017,10.591300010681152,0.0,0.0
10/30/2017,10.837699890136719,0.0,0.0
10/31/2017,10.866399765014648,0.0,0.0
11/01/2017,10.600899696350098,0.0,0.0
11/02/2017,10.270999908447266,0.0,0.0
11/03/2017,10.23799991607666,0.0,0.0
11/04/2017,12.628399848937988,0.0,0.0
11/05/2017,11.862199783325195,0.0,0.0
11/06/2017,13.298299789428711,0.0,0.0
11/07/2017,14.142800331115723,0.0,0.0
11/08/2017,14.089799880981445,0.0,0.0
11/09/2017,13.97719955444336,0.0,0.0
11/10/2017,14.188300132751465,0.0,0.0
11/11/2017,14.624500274658203,0.0,0.0
11/12/2017,19.46109962463379,0.0,0.0
11/13/2017,15.309399604797363,0.0,0.0
11/14/2017,16.080699920654297,0.0,0.0
11/15/2017,17.84119987487793,0.0,0.0
11/16/2017,17.502700805664062,0.0,0.0
11/17/2017,16.7726993560791,0.0,0.0
11/18/2017,17.21430015563965,0.0,0.0
11/19/2017,17.734899520874023,0.0,0.0
11/20/2017,17.935800552368164,0.0,0.0
11/21/2017,18.39859962463379,0.0,0.0
11/22/2017,17.74340057373047,0.0,0.0
11/23/2017,18.021099090576172,0.0,0.0
11/24/2017,18.264299392700195,0.0,0.0
11/25/2017,21.325199127197266,0.0,0.0
11/26/2017,21.728300094604492,0.0,0.0
11/27/2017,22.157699584960938,0.0,0.0
11/28/2017,25.74449920654297,0.0,0.0
11/29/2017,33.98500061035156,0.0,0.0
11/30/2017,26.005300521850586,0.0,0.0
12/01/2017,27.951200485229492,0.0,0.0
12/02/2017,31.181499481201172,0.0,0.0
12/03/2017,30.77079963684082,0.0,0.0
12/04/2017,30.44230079650879,0.0,0.0
12/05/2017,30.39900016784668,0.0,0.0
12/06/2017,30.493799209594727,0.0,0.0
12/07/2017,27.90410041809082,0.0,0.0
12/08/2017,26.889400482177734,0.0,0.0
12/09/2017,29.766199111938477,0.0,0.0
12/10/2017,29.21780014038086,0.0,0.0
12/11/2017,26.477699279785156,0.0,0.0
12/12/2017,27.7549991607666,0.0,0.0
12/13/2017,30.292200088500977,0.0,0.0
12/14/2017,29.635000228881836,0.0,0.0
12/15/2017,32.02320098876953,0.0,0.0
12/16/2017,32.02730178833008,0.0,0.0
12/17/2017,34.78409957885742,0.0,0.0
12/18/2017,34.852901458740234,0.0,0.0
12/19/2017,39.405601501464844,0.0,0.0
12/20/2017,40.372100830078125,0.0,0.0
12/21/2017,43.86009979248047,0.0,0.0
12/22/2017,42.42110061645508,0.0,0.0
12/23/2017,31.543699264526367,0.0,0.0
12/24/2017,33.00400161743164,0.0,0.0
12/25/2017,30.9064998626709,0.0,0.0
12/26/2017,32.459999084472656,0.0,0.0
12/27/2017,32.83000183105469,0.0,0.0
12/28/2017,32.15959930419922,0.0,0.0
12/29/2017,29.64579963684082,0.0,0.0
12/30/2017,30.038400650024414,0.0,0.0
12/31/2017,26.73740005493164,0.0,0.0
01/01/2018,28.048599243164062,0.0,0.0
01/02/2018,34.46189880371094,0.0,0.0
01/03/2018,34.911399841308594,0.0,0.0
01/04/2018,34.442901611328125,0.0,0.0
01/05/2018,36.172000885009766,0.0,0.0
01/06/2018,36.314701080322266,0.0,0.0
01/07/2018,38.440399169921875,0.0,0.0
01/08/2018,41.12160110473633,0.0,0.0
01/09/2018,34.09120178222656,0.0,0.0
01/10/2018,38.12810134887695,0.0,0.0
01/11/2018,36.90610122680664,0.0,0.0
01/12/2018,33.061798095703125,0.0,0.0
01/13/2018,36.18190002441406,0.0,0.0
01/14/2018,42.893798828125,0.0,0.0
01/15/2018,42.68009948730469,0.0,0.0
01/16/2018,40.486698150634766,0.0,0.0
01/17/2018,28.384599685668945,0.0,0.0
01/18/2018,29.24410057067871,0.0,0.0
01/19/2018,30.027599334716797,0.0,0.0
01/20/2018,32.09109878540039,0.0,0.0
01/21/2018,35.49399948120117,0.0,0.0
01/22/2018,30.59149932861328,0.0,0.0
01/23/2018,29.275999069213867,0.0,0.0
01/24/2018,28.472200393676758,0.0,0.0
01/25/2018,29.8887996673584,0.0,0.0
01/26/2018,29.102699279785156,0.0,0.0
01/27/2018,28.756000518798828,0.0,0.0
01/28/2018,29.6205997467041,0.0,0.0
01/29/2018,33.21269989013672,0.0,0.0
01/30/2018,31.769699096679688,0.0,0.0
01/31/2018,27.208999633789062,0.0,0.0
02/01/2018,28.773500442504883,0.0,0.0
02/02/2018,24.953699111938477,0.0,0.0
02/03/2018,23.152799606323242,0.0,0.0
02/04/2018,24.18899917602539,0.0,0.0
02/05/2018,20.761600494384766,0.0,0.0
02/06/2018,16.754499435424805,0.0,0.0
02/07/2018,19.183300018310547,0.0,0.0
02/08/2018,18.148500442504883,0.0,0.0
02/09/2018,21.887100219726562,0.0,0.0
02/10/2018,25.953399658203125,0.0,0.0
02/11/2018,24.531600952148438,0.0,0.0
02/12/2018,24.30929946899414,0.0,0.0
02/13/2018,29.88290023803711,0.0,0.0
02/14/2018,34.32400131225586,0.0,0.0
02/15/2018,34.827598571777344,0.0,0.0
02/16/2018,34.43119812011719,0.0,0.0
02/17/2018,34.96820068359375,0.0,0.0
02/18/2018,35.00749969482422,0.0,0.0
02/19/2018,34.69380187988281,0.0,0.0
02/20/2018,39.40800094604492,0.0,0.0
02/21/2018,38.072200775146484,0.0,0.0
02/22/2018,36.45759963989258,0.0,0.0
02/23/2018,32.499698638916016,0.0,0.0
02/24/2018,37.82509994506836,0.0,0.0
02/25/2018,38.573299407958984,0.0,0.0
02/26/2018,36.85179901123047,0.0,0.0
02/27/2018,36.23630142211914,0.0,0.0
02/28/2018,36.0015983581543,0.0,0.0
03/01/2018,33.636600494384766,0.0,0.0
03/02/2018,33.752899169921875,0.0,0.0
03/03/2018,30.794099807739258,0.0,0.0
03/04/2018,29.1564998626709,0.0,0.0
03/05/2018,29.646699905395508,0.0,0.0
03/06/2018,26.825000762939453,0.0,0.0
03/07/2018,25.062299728393555,0.0,0.0
03/08/2018,22.185400009155273,0.0,0.0
03/09/2018,22.70829963684082,0.0,0.0
03/10/2018,22.514299392700195,0.0,0.0
03/11/2018,20.875999450683594,0.0,0.0
03/12/2018,21.567699432373047,0.0,0.0
03/13/2018,20.458099365234375,0.0,0.0
03/14/2018,19.947999954223633,0.0,0.0
03/15/2018,17.1914005279541,0.0,0.0
03/16/2018,18.498899459838867,0.0,0.0
03/17/2018,17.75779914855957,0.0,0.0
03/18/2018,16.247699737548828,0.0,0.0
03/19/2018,16.91010093688965,0.0,0.0
03/20/2018,19.61280059814453,0.0,0.0
03/21/2018,20.288700103759766,0.0,0.0
03/22/2018,19.788299560546875,0.0,0.0
03/23/2018,19.687000274658203,0.0,0.0
03/24/2018,19.13129997253418,0.0,0.0
03/25/2018,18.370399475097656,0.0,0.0
03/26/2018,18.09429931640625,0.0,0.0
03/27/2018,16.48150062561035,0.0,0.0
03/28/2018,15.87090015411377,0.0,0.0
03/29/2018,16.110000610351562,0.0,0.0
03/30/2018,14.644599914550781,0.0,0.0
03/31/2018,14.403200149536133,0.0,0.0
04/01/2018,14.406999588012695,0.0,0.0
04/02/2018,13.618800163269043,0.0,0.0
04/03/2018,14.157899856567383,0.0,0.0
04/04/2018,15.117799758911133,0.0,0.0
04/05/2018,13.647899627685547,0.0,0.0
04/06/2018,13.687700271606445,0.0,0.0
04/07/2018,13.151599884033203,0.0,0.0
04/08/2018,13.47130012512207,0.0,0.0
04/09/2018,14.144100189208984,0.0,0.0
04/10/2018,13.65429973602295,0.0,0.0
04/11/2018,13.686699867248535,0.0,0.0
04/12/2018,14.562800407409668,0.0,0.0
04/13/2018,16.059600830078125,0.0,0.0
04/14/2018,15.568300247192383,0.0,0.0
04/15/2018,16.075000762939453,0.0,0.0
04/16/2018,16.72920036315918,0.0,0.0
04/17/2018,16.15690040588379,0.0,0.0
04/18/2018,16.078100204467773,0.0,0.0
04/19/2018,17.625099182128906,0.0,0.0
04/20/2018,18.418500900268555,0.0,0.0
04/21/2018,19.697799682617188,0.0,0.0
04/22/2018,18.662399291992188,0.0,0.0
04/23/2018,18.77050018310547,0.0,0.0
04/24/2018,20.482799530029297,0.0,0.0
04/25/2018,22.10610008239746,0.0,0.0
04/26/2018,18.597900390625,0.0,0.0
04/27/2018,21.005800247192383,0.0,0.0
04/28/2018,20.57080078125,0.0,0.0
04/29/2018,21.71660041809082,0.0,0.0
04/30/2018,21.842899322509766,0.0,0.0
05/01/2018,21.856800079345703,0.0,0.0
05/02/2018,21.556900024414062,0.0,0.0
05/03/2018,21.643800735473633,0.0,0.0
05/04/2018,22.71780014038086,0.0,0.0
05/05/2018,22.369199752807617,0.0,0.0
05/06/2018,22.739200592041016,0.0,0.0
05/07/2018,25.454599380493164,0.0,0.0
05/08/2018,23.649599075317383,0.0,0.0
05/09/2018,22.427000045776367,0.0,0.0
05/10/2018,21.514799118041992,0.0,0.0
05/11/2018,19.77669906616211,0.0,0.0
05/12/2018,17.785999298095703,0.0,0.0
05/13/2018,18.118999481201172,0.0,0.0
05/14/2018,18.797100067138672,0.0,0.0
05/15/2018,18.759300231933594,0.0,0.0
05/16/2018,18.195100784301758,0.0,0.0
05/17/2018,17.762100219726562,0.0,0.0
05/18/2018,16.930599212646484,0.0,0.0
05/19/2018,17.99850082397461,0.0,0.0
05/20/2018,17.700700759887695,0.0,0.0
05/21/2018,18.18779945373535,0.0,0.0
05/22/2018,17.67569923400879,0.0,0.0
05/23/2018,16.497699737548828,0.0,0.0
05/24/2018,14.909500122070312,0.0,0.0
05/25/2018,15.729299545288086,0.0,0.0
05/26/2018,15.201299667358398,0.0,0.0
05/27/2018,15.268099784851074,0.0,0.0
05/28/2018,15.196499824523926,0.0,0.0
05/29/2018,14.509499549865723,0.0,0.0
05/30/2018,15.30739974975586,0.0,0.0
05/31/2018,15.227399826049805,0.0,0.0
06/01/2018,15.338299751281738,0.0,0.0
06/02/2018,15.501099586486816,0.0,0.0
06/03/2018,15.80780029296875,0.0,0.0
06/04/2018,16.250900268554688,0.0,0.0
06/05/2018,15.230799674987793,0.0,0.0
06/06/2018,15.554100036621094,0.0,0.0
06/07/2018,15.280599594116211,0.0,0.0
06/08/2018,15.252900123596191,0.0,0.0
06/09/2018,15.431699752807617,0.0,0.0
06/10/2018,15.143400192260742,0.0,0.0
06/11/2018,12.626799583435059,0.0,0.0
06/12/2018,12.926199913024902,0.0,0.0
06/13/2018,14.874699592590332,0.0,0.0
06/14/2018,13.917699813842773,0.0,0.0
06/15/2018,14.083200454711914,0.0,0.0
06/16/2018,13.878899574279785,0.0,0.0
06/17/2018,14.46969985961914,0.0,0.0
06/18/2018,14.302000045776367,0.0,0.0
06/19/2018,15.112000465393066,0.0,0.0
06/20/2018,15.587699890136719,0.0,0.0
06/21/2018,17.16510009765625,0.0,0.0
06/22/2018,17.552000045776367,0.0,0.0
06/23/2018,14.656399726867676,0.0,0.0
06/24/2018,14.815299987792969,0.0,0.0
06/25/2018,14.879599571228027,0.0,0.0
06/26/2018,15.802000045776367,0.0,0.0
06/27/2018,14.839400291442871,0.0,0.0
06/28/2018,15.39840030670166,0.0,0.0
06/29/2018,14.593999862670898,0.0,0.0
06/30/2018,15.316900253295898,0.0,0.0
07/01/2018,16.118499755859375,0.0,0.0
07/02/2018,15.99429988861084,0.0,0.0
07/03/2018,16.5856990814209,0.0,0.0
07/04/2018,16.175100326538086,0.0,0.0
07/05/2018,16.83099937438965,0.0,0.0
07/06/2018,17.441499710083008,0.0,0.0
07/07/2018,18.395299911499023,0.0,0.0
07/08/2018,18.96470069885254,0.0,0.0
07/09/2018,18.340700149536133,0.0,0.0
07/10/2018,18.21489906311035,0.0,0.0
07/11/2018,16.1466007232666,0.0,0.0
07/12/2018,16.459800720214844,0.0,0.0
07/13/2018,16.368999481201172,0.0,0.0
07/14/2018,16.326000213623047,0.0,0.0
07/15/2018,16.463499069213867,0.0,0.0
07/16/2018,16.664899826049805,0.0,0.0
07/17/2018,17.42060089111328,0.0,0.0
07/18/2018,17.916900634765625,0.0,0.0
07/19/2018,17.350500106811523,0.0,0.0
07/20/2018,17.406600952148438,0.0,0.0
07/21/2018,16.154399871826172,0.0,0.0
07/22/2018,16.357900619506836,0.0,0.0
07/23/2018,16.13360023498535,0.0,0.0
07/24/2018,16.090499877929688,0.0,0.0
07/25/2018,16.556800842285156,0.0,0.0
07/26/2018,16.493099212646484,0.0,0.0
07/27/2018,16.684200286865234,0.0,0.0
07/28/2018,17.00309944152832,0.0,0.0
07/29/2018,16.95709991455078,0.0,0.0
07/30/2018,16.92799949645996,0.0,0.0
07/31/2018,17.112699508666992,0.0,0.0
08/01/2018,16.215900421142578,0.0,0.0
08/02/2018,15.493300437927246,0.0,0.0
08/03/2018,15.018500328063965,0.0,0.0
08/04/2018,16.541200637817383,0.0,0.0
08/05/2018,16.465700149536133,0.0,0.0
08/06/2018,17.583200454711914,0.0,0.0
08/07/2018,18.751800537109375,0.0,0.0
08/08/2018,17.33449935913086,0.0,0.0
08/09/2018,15.187899589538574,0.0,0.0
08/10/2018,15.079500198364258,0.0,0.0
08/11/2018,14.293899536132812,0.0,0.0
08/12/2018,13.254799842834473,0.0,0.0
08/13/2018,13.255200386047363,0.0,0.0
08/14/2018,12.038700103759766,0.0,0.0
08/15/2018,12.028499603271484,0.0,0.0
08/16/2018,13.217900276184082,0.0,0.0
08/17/2018,13.553500175476074,0.0,0.0
08/18/2018,14.419300079345703,0.0,0.0
08/19/2018,13.28689956665039,0.0,0.0
08/20/2018,13.347999572753906,0.0,0.0
08/21/2018,12.403599739074707,0.0,0.0
08/22/2018,12.850099563598633,0.0,0.0
08/23/2018,12.221199989318848,0.0,0.0
08/24/2018,12.51830005645752,0.0,0.0
08/25/2018,12.601499557495117,0.0,0.0
08/26/2018,12.566900253295898,0.0,0.0
08/27/2018,12.588000297546387,0.0,0.0
08/28/2018,12.77869987487793,0.0,0.0
08/29/2018,13.193699836730957,0.0,0.0
08/30/2018,13.047900199890137,0.0,0.0
08/31/2018,12.923700332641602,0.0,0.0
09/01/2018,12.90060043334961,0.0,0.0
09/02/2018,13.250300407409668,0.0,0.0
09/03/2018,13.371299743652344,0.0,0.0
09/04/2018,14.083200454711914,0.0,0.0
09/05/2018,13.993300437927246,0.0,0.0
09/06/2018,11.866399765014648,0.0,0.0
09/07/2018,11.965700149536133,0.0,0.0
09/08/2018,11.695699691772461,0.0,0.0
09/09/2018,11.008000373840332,0.0,0.0
09/10/2018,11.289999961853027,0.0,0.0
09/11/2018,11.38379955291748,0.0,0.0
09/12/2018,11.302499771118164,0.0,0.0
09/13/2018,10.744199752807617,0.0,0.0
09/14/2018,11.17650032043457,0.0,0.0
09/15/2018,10.95930004119873,0.0,0.0
09/16/2018,11.303899765014648,0.0,0.0
09/17/2018,11.214300155639648,0.0,0.0
09/18/2018,10.308199882507324,0.0,0.0
09/19/2018,10.606100082397461,0.0,0.0
09/20/2018,10.79640007019043,0.0,0.0
09/21/2018,11.18120002746582,0.0,0.0
09/22/2018,11.674599647521973,0.0,0.0
09/23/2018,11.43529987335205,0.0,0.0
09/24/2018,11.586700439453125,0.0,0.0
09/25/2018,11.062100410461426,0.0,0.0
09/26/2018,11.061599731445312,0.0,0.0
09/27/2018,11.00629997253418,0.0,0.0
09/28/2018,11.404500007629395,0.0,0.0
09/29/2018,11.247099876403809,0.0,0.0
09/30/2018,11.383999824523926,0.0,0.0
10/01/2018,11.306500434875488,0.0,0.0
10/02/2018,11.200400352478027,0.0,0.0
10/03/2018,11.148900032043457,0.0,0.0
10/04/2018,11.126199722290039,0.0,0.0
10/05/2018,11.050200462341309,0.0,0.0
10/06/2018,11.054900169372559,0.0,0.0
10/07/2018,10.939299583435059,0.0,0.0
10/08/2018,10.916099548339844,0.0,0.0
10/09/2018,10.976699829101562,0.0,0.0
10/10/2018,10.874500274658203,0.0,0.0
10/11/2018,10.822999954223633,0.0,0.0
10/12/2018,9.142180442810059,0.0,0.0
10/13/2018,9.463089942932129,0.0,0.0
10/14/2018,9.474989891052246,0.0,0.0
10/15/2018,9.407739639282227,0.0,0.0
10/16/2018,9.804980278015137,0.0,0.0
10/17/2018,9.738809585571289,0.0,0.0
10/18/2018,9.815340042114258,0.0,0.0
10/19/2018,9.59434986114502,0.0,0.0
10/20/2018,9.61089038848877,0.0,0.0
10/21/2018,9.668760299682617,0.0,0.0
10/22/2018,9.61935043334961,0.0,0.0
10/23/2018,10.008299827575684,0.0,0.0
10/24/2018,9.785690307617188,0.0,0.0
10/25/2018,9.72367000579834,0.0,0.0
10/26/2018,9.642990112304688,0.0,0.0
10/27/2018,9.627960205078125,0.0,0.0
10/28/2018,9.631239891052246,0.0,0.0
10/29/2018,9.589469909667969,0.0,0.0
10/30/2018,9.077509880065918,0.0,0.0
10/31/2018,9.02688980102539,0.0,0.0
11/01/2018,8.996560096740723,0.0,0.0
