BTC-USD,Bitcoin USD,
Date,Price,Dividend,Annualized Dividend
08/10/2017,3341.840087890625,0.0,0.0
08/11/2017,3373.820068359375,0.0,0.0
08/12/2017,3650.6298828125,0.0,0.0
08/13/2017,3880.0400390625,0.0,0.0
08/14/2017,4066.10009765625,0.0,0.0
08/15/2017,4326.990234375,0.0,0.0
08/16/2017,4200.33984375,0.0,0.0
08/17/2017,4384.43994140625,0.0,0.0
08/18/2017,4324.33984375,0.0,0.0
08/19/2017,4137.75,0.0,0.0
08/20/2017,4189.31005859375,0.0,0.0
08/21/2017,4090.47998046875,0.0,0.0
08/22/2017,3998.35009765625,0.0,0.0
08/23/2017,4089.010009765625,0.0,0.0
08/24/2017,4137.60009765625,0.0,0.0
08/25/2017,4332.81982421875,0.0,0.0
08/26/2017,4372.06005859375,0.0,0.0
08/27/2017,4345.10009765625,0.0,0.0
08/28/2017,4384.4501953125,0.0,0.0
08/29/2017,4389.2099609375,0.0,0.0
08/30/2017,4570.35986328125,0.0,0.0
08/31/2017,4555.58984375,0.0,0.0
09/01/2017,4701.759765625,0.0,0.0
09/02/2017,4901.419921875,0.0,0.0
09/03/2017,4585.27001953125,0.0,0.0
09/04/2017,4591.6298828125,0.0,0.0
09/05/2017,4228.2900390625,0.0,0.0
09/06/2017,4376.58984375,0.0,0.0
09/07/2017,4589.14013671875,0.0,0.0
09/08/2017,4605.16015625,0.0,0.0
09/09/2017,4229.81005859375,0.0,0.0
09/10/2017,4229.33984375,0.0,0.0
09/11/2017,4122.47021484375,0.0,0.0
09/12/2017,4168.8798828125,0.0,0.0
09/13/2017,4131.97998046875,0.0,0.0
09/14/2017,3875.3701171875,0.0,0.0
09/15/2017,3166.300048828125,0.0,0.0
09/16/2017,3637.75,0.0,0.0
09/17/2017,3606.280029296875,0.0,0.0
09/18/2017,3591.090087890625,0.0,0.0
09/19/2017,4073.7900390625,0.0,0.0
09/20/2017,3916.360107421875,0.0,0.0
09/21/2017,3901.469970703125,0.0,0.0
09/22/2017,3628.02001953125,0.0,0.0
09/23/2017,3629.919921875,0.0,0.0
09/24/2017,3796.14990234375,0.0,0.0
09/25/2017,3681.580078125,0.0,0.0
09/26/2017,3928.409912109375,0.0,0.0
09/27/2017,3892.93994140625,0.0,0.0
09/28/2017,4197.1298828125,0.0,0.0
09/29/2017,4171.6201171875,0.0,0.0
09/30/2017,4166.10986328125,0.0,0.0
10/01/2017,4341.0498046875,0.0,0.0
10/02/2017,4395.81005859375,0.0,0.0
10/03/2017,4408.4599609375,0.0,0.0
10/04/2017,4319.3701171875,0.0,0.0
10/05/2017,4229.8798828125,0.0,0.0
10/06/2017,4324.4599609375,0.0,0.0
10/07/2017,4369.35009765625,0.0,0.0
10/08/2017,4429.669921875,0.0,0.0
10/09/2017,4614.52001953125,0.0,0.0
10/10/2017,4776.2099609375,0.0,0.0
10/11/2017,4789.25,0.0,0.0
10/12/2017,4829.580078125,0.0,0.0
10/13/2017,5464.16015625,0.0,0.0
10/14/2017,5643.52978515625,0.0,0.0
10/15/2017,5835.9599609375,0.0,0.0
10/16/2017,5687.56982421875,0.0,0.0
10/17/2017,5741.580078125,0.0,0.0
10/18/2017,5603.81982421875,0.0,0.0
10/19/2017,5583.740234375,0.0,0.0
10/20/2017,5708.10986328125,0.0,0.0
10/21/2017,5996.7900390625,0.0,0.0
10/22/2017,6036.66015625,0.0,0.0
10/23/2017,6006.0,0.0,0.0
10/24/2017,5935.52001953125,0.0,0.0
10/25/2017,5524.60009765625,0.0,0.0
10/26/2017,5747.9501953125,0.0,0.0
10/27/2017,5899.740234375,0.0,0.0
10/28/2017,5787.81982421875,0.0,0.0
10/29/2017,5754.43994140625,0.0,0.0
10/30/2017,6114.85009765625,0.0,0.0
10/31/2017,6132.02001953125,0.0,0.0
11/01/2017,6440.97021484375,0.0,0.0
11/02/2017,6777.77001953125,0.0,0.0
11/03/2017,7087.52978515625,0.0,0.0
11/04/2017,7164.47998046875,0.0,0.0
11/05/2017,7404.52001953125,0.0,0.0
11/06/2017,7403.22021484375,0.0,0.0
11/07/2017,7023.10009765625,0.0,0.0
11/08/2017,7141.3798828125,0.0,0.0
11/09/2017,7446.830078125,0.0,0.0
11/10/2017,7173.72998046875,0.0,0.0
11/11/2017,6618.60986328125,0.0,0.0
11/12/2017,6295.4501953125,0.0,0.0
11/13/2017,5938.25,0.0,0.0
11/14/2017,6561.47998046875,0.0,0.0
11/15/2017,6634.759765625,0.0,0.0
11/16/2017,7323.240234375,0.0,0.0
11/17/2017,7853.56982421875,0.0,0.0
11/18/2017,7697.2099609375,0.0,0.0
11/19/2017,7766.02978515625,0.0,0.0
11/20/2017,8039.06982421875,0.0,0.0
11/21/2017,8205.740234375,0.0,0.0
11/22/2017,8077.9501953125,0.0,0.0
11/23/2017,8232.3798828125,0.0,0.0
11/24/2017,8074.02001953125,0.0,0.0
11/25/2017,8241.7099609375,0.0,0.0
11/26/2017,8789.0400390625,0.0,0.0
11/27/2017,9352.7197265625,0.0,0.0
11/28/2017,9823.4296875,0.0,0.0
11/29/2017,10077.400390625,0.0,0.0
11/30/2017,9906.7900390625,0.0,0.0
12/01/2017,10198.599609375,0.0,0.0
12/02/2017,10978.2998046875,0.0,0.0
12/03/2017,11082.7001953125,0.0,0.0
12/04/2017,11315.400390625,0.0,0.0
12/05/2017,11685.7001953125,0.0,0.0
12/06/2017,11923.400390625,0.0,0.0
12/07/2017,14266.099609375,0.0,0.0
12/08/2017,17802.900390625,0.0,0.0
12/09/2017,16523.30078125,0.0,0.0
12/10/2017,15168.400390625,0.0,0.0
12/11/2017,15427.400390625,0.0,0.0
12/12/2017,16919.80078125,0.0,0.0
12/13/2017,17500.0,0.0,0.0
12/14/2017,16384.599609375,0.0,0.0
12/15/2017,16601.30078125,0.0,0.0
12/16/2017,17760.30078125,0.0,0.0
12/17/2017,19475.80078125,0.0,0.0
12/18/2017,19106.400390625,0.0,0.0
12/19/2017,19118.30078125,0.0,0.0
12/20/2017,17760.30078125,0.0,0.0
12/21/2017,16642.400390625,0.0,0.0
12/22/2017,15898.0,0.0,0.0
12/23/2017,13948.7001953125,0.0,0.0
12/24/2017,14608.2001953125,0.0,0.0
12/25/2017,13995.900390625,0.0,0.0
12/26/2017,14036.599609375,0.0,0.0
12/27/2017,16163.5,0.0,0.0
12/28/2017,15864.099609375,0.0,0.0
12/29/2017,14695.7998046875,0.0,0.0
12/30/2017,14681.900390625,0.0,0.0
12/31/2017,12897.7001953125,0.0,0.0
01/01/2018,14112.2001953125,0.0,0.0
01/02/2018,13625.0,0.0,0.0
01/03/2018,14978.2001953125,0.0,0.0
01/04/2018,15270.7001953125,0.0,0.0
01/05/2018,15477.2001953125,0.0,0.0
01/06/2018,17462.099609375,0.0,0.0
01/07/2018,17527.30078125,0.0,0.0
01/08/2018,16476.19921875,0.0,0.0
01/09/2018,15123.7001953125,0.0,0.0
01/10/2018,14588.5,0.0,0.0
01/11/2018,14968.2001953125,0.0,0.0
01/12/2018,13453.900390625,0.0,0.0
01/13/2018,13952.400390625,0.0,0.0
01/14/2018,14370.7998046875,0.0,0.0
01/15/2018,13767.2998046875,0.0,0.0
01/16/2018,13836.099609375,0.0,0.0
01/17/2018,11431.099609375,0.0,0.0
01/18/2018,11198.7998046875,0.0,0.0
01/19/2018,11429.7998046875,0.0,0.0
01/20/2018,11656.2001953125,0.0,0.0
01/21/2018,12889.2001953125,0.0,0.0
01/22/2018,11633.099609375,0.0,0.0
01/23/2018,10944.5,0.0,0.0
01/24/2018,10903.400390625,0.0,0.0
01/25/2018,11421.7001953125,0.0,0.0
01/26/2018,11256.0,0.0,0.0
01/27/2018,11174.900390625,0.0,0.0
01/28/2018,11475.2998046875,0.0,0.0
01/29/2018,11755.5,0.0,0.0
01/30/2018,11306.7998046875,0.0,0.0
01/31/2018,10108.2001953125,0.0,0.0
02/01/2018,10237.2998046875,0.0,0.0
02/02/2018,9142.2802734375,0.0,0.0
02/03/2018,8852.1201171875,0.0,0.0
02/04/2018,9175.7001953125,0.0,0.0
02/05/2018,8270.5400390625,0.0,0.0
02/06/2018,7051.75,0.0,0.0
02/07/2018,7755.490234375,0.0,0.0
02/08/2018,7637.85986328125,0.0,0.0
02/09/2018,8271.83984375,0.0,0.0
02/10/2018,8720.080078125,0.0,0.0
02/11/2018,8616.1298828125,0.0,0.0
02/12/2018,8141.43017578125,0.0,0.0
02/13/2018,8926.7197265625,0.0,0.0
02/14/2018,8599.919921875,0.0,0.0
02/15/2018,9488.3203125,0.0,0.0
02/16/2018,10135.7001953125,0.0,0.0
02/17/2018,10207.5,0.0,0.0
02/18/2018,11123.400390625,0.0,0.0
02/19/2018,10552.599609375,0.0,0.0
02/20/2018,11231.7998046875,0.0,0.0
02/21/2018,11372.2001953125,0.0,0.0
02/22/2018,10660.400390625,0.0,0.0
02/23/2018,9937.0703125,0.0,0.0
02/24/2018,10287.7001953125,0.0,0.0
02/25/2018,9796.419921875,0.0,0.0
02/26/2018,9669.4296875,0.0,0.0
02/27/2018,10393.900390625,0.0,0.0
02/28/2018,10687.2001953125,0.0,0.0
03/01/2018,10385.0,0.0,0.0
03/02/2018,10977.400390625,0.0,0.0
03/03/2018,11101.900390625,0.0,0.0
03/04/2018,11497.400390625,0.0,0.0
03/05/2018,11532.400390625,0.0,0.0
03/06/2018,11500.099609375,0.0,0.0
03/07/2018,10803.900390625,0.0,0.0
03/08/2018,9951.4404296875,0.0,0.0
03/09/2018,9414.6904296875,0.0,0.0
03/10/2018,9350.58984375,0.0,0.0
03/11/2018,8852.7802734375,0.0,0.0
03/12/2018,9602.9296875,0.0,0.0
03/13/2018,9173.0400390625,0.0,0.0
03/14/2018,9214.650390625,0.0,0.0
03/15/2018,8290.759765625,0.0,0.0
03/16/2018,8322.91015625,0.0,0.0
03/17/2018,8321.91015625,0.0,0.0
03/18/2018,7890.52001953125,0.0,0.0
03/19/2018,8344.1201171875,0.0,0.0
03/20/2018,8619.669921875,0.0,0.0
03/21/2018,8937.48046875,0.0,0.0
03/22/2018,8939.4404296875,0.0,0.0
03/23/2018,8736.25,0.0,0.0
03/24/2018,8901.9501953125,0.0,0.0
03/25/2018,8612.8095703125,0.0,0.0
03/26/2018,8498.4697265625,0.0,0.0
03/27/2018,8200.0,0.0,0.0
03/28/2018,7836.830078125,0.0,0.0
03/29/2018,7979.06982421875,0.0,0.0
03/30/2018,7171.4501953125,0.0,0.0
03/31/2018,6892.47998046875,0.0,0.0
04/01/2018,7003.06005859375,0.0,0.0
04/02/2018,6844.85986328125,0.0,0.0
04/03/2018,7102.259765625,0.0,0.0
04/04/2018,7456.41015625,0.0,0.0
04/05/2018,6848.64990234375,0.0,0.0
04/06/2018,6815.9599609375,0.0,0.0
04/07/2018,6630.509765625,0.0,0.0
04/08/2018,6919.97998046875,0.0,0.0
04/09/2018,7044.31982421875,0.0,0.0
04/10/2018,6795.43994140625,0.0,0.0
04/11/2018,6843.47021484375,0.0,0.0
04/12/2018,6955.3798828125,0.0,0.0
04/13/2018,7901.08984375,0.0,0.0
04/14/2018,7874.669921875,0.0,0.0
04/15/2018,7999.330078125,0.0,0.0
04/16/2018,8337.5703125,0.0,0.0
04/17/2018,8071.66015625,0.0,0.0
04/18/2018,7944.43017578125,0.0,0.0
04/19/2018,8159.27001953125,0.0,0.0
04/20/2018,8286.8798828125,0.0,0.0
04/21/2018,8848.7900390625,0.0,0.0
04/22/2018,8925.0595703125,0.0,0.0
04/23/2018,8794.3896484375,0.0,0.0
04/24/2018,8934.33984375,0.0,0.0
04/25/2018,9701.0302734375,0.0,0.0
04/26/2018,8867.3203125,0.0,0.0
04/27/2018,9290.6298828125,0.0,0.0
04/28/2018,8939.26953125,0.0,0.0
04/29/2018,9346.41015625,0.0,0.0
04/30/2018,9426.1103515625,0.0,0.0
05/01/2018,9251.4697265625,0.0,0.0
05/02/2018,9104.599609375,0.0,0.0
05/03/2018,9233.9697265625,0.0,0.0
05/04/2018,9695.5,0.0,0.0
05/05/2018,9700.2802734375,0.0,0.0
05/06/2018,9845.3095703125,0.0,0.0
05/07/2018,9645.669921875,0.0,0.0
05/08/2018,9380.8701171875,0.0,0.0
05/09/2018,9223.73046875,0.0,0.0
05/10/2018,9325.9599609375,0.0,0.0
05/11/2018,9052.9599609375,0.0,0.0
05/12/2018,8441.4404296875,0.0,0.0
05/13/2018,8515.490234375,0.0,0.0
05/14/2018,8713.099609375,0.0,0.0
05/15/2018,8705.1904296875,0.0,0.0
05/16/2018,8504.41015625,0.0,0.0
05/17/2018,8370.0498046875,0.0,0.0
05/18/2018,8091.830078125,0.0,0.0
05/19/2018,8255.73046875,0.0,0.0
05/20/2018,8246.990234375,0.0,0.0
05/21/2018,8522.330078125,0.0,0.0
05/22/2018,8419.8701171875,0.0,0.0
05/23/2018,8037.080078125,0.0,0.0
05/24/2018,7561.1201171875,0.0,0.0
05/25/2018,7592.2998046875,0.0,0.0
05/26/2018,7486.47998046875,0.0,0.0
05/27/2018,7362.080078125,0.0,0.0
05/28/2018,7371.31005859375,0.0,0.0
05/29/2018,7129.4599609375,0.0,0.0
05/30/2018,7469.72998046875,0.0,0.0
05/31/2018,7406.14990234375,0.0,0.0
06/01/2018,7500.7001953125,0.0,0.0
06/02/2018,7536.72021484375,0.0,0.0
06/03/2018,7632.08984375,0.0,0.0
06/04/2018,7722.52978515625,0.0,0.0
06/05/2018,7500.89990234375,0.0,0.0
06/06/2018,7625.97021484375,0.0,0.0
06/07/2018,7650.81982421875,0.0,0.0
06/08/2018,7685.14013671875,0.0,0.0
06/09/2018,7632.52001953125,0.0,0.0
06/10/2018,7499.5498046875,0.0,0.0
06/11/2018,6799.2900390625,0.0,0.0
06/12/2018,6905.81982421875,0.0,0.0
06/13/2018,6596.8798828125,0.0,0.0
06/14/2018,6342.75,0.0,0.0
06/15/2018,6674.080078125,0.0,0.0
06/16/2018,6455.4501953125,0.0,0.0
06/17/2018,6545.52978515625,0.0,0.0
06/18/2018,6510.06982421875,0.0,0.0
06/19/2018,6742.39013671875,0.0,0.0
06/20/2018,6770.759765625,0.0,0.0
06/21/2018,6780.08984375,0.0,0.0
06/22/2018,6737.8798828125,0.0,0.0
06/23/2018,6090.10009765625,0.0,0.0
06/24/2018,6164.27978515625,0.0,0.0
06/25/2018,6171.97021484375,0.0,0.0
06/26/2018,6253.5498046875,0.0,0.0
06/27/2018,6084.39990234375,0.0,0.0
06/28/2018,6153.16015625,0.0,0.0
06/29/2018,5898.1298828125,0.0,0.0
06/30/2018,6214.22021484375,0.0,0.0
07/01/2018,6411.68017578125,0.0,0.0
07/02/2018,6380.3798828125,0.0,0.0
07/03/2018,6596.66015625,0.0,0.0
07/04/2018,6550.8701171875,0.0,0.0
07/05/2018,6599.7099609375,0.0,0.0
07/06/2018,6638.68994140625,0.0,0.0
07/07/2018,6668.7099609375,0.0,0.0
07/08/2018,6857.7998046875,0.0,0.0
07/09/2018,6775.080078125,0.0,0.0
07/10/2018,6739.2099609375,0.0,0.0
07/11/2018,6330.77001953125,0.0,0.0
07/12/2018,6396.77978515625,0.0,0.0
07/13/2018,6235.02978515625,0.0,0.0
07/14/2018,6247.5,0.0,0.0
07/15/2018,6272.7001953125,0.0,0.0
07/16/2018,6357.009765625,0.0,0.0
07/17/2018,6739.64990234375,0.0,0.0
07/18/2018,7315.31982421875,0.0,0.0
07/19/2018,7378.2001953125,0.0,0.0
07/20/2018,7467.39990234375,0.0,0.0
07/21/2018,7352.72021484375,0.0,0.0
07/22/2018,7417.7998046875,0.0,0.0
07/23/2018,7414.7099609375,0.0,0.0
07/24/2018,7716.509765625,0.0,0.0
07/25/2018,8379.66015625,0.0,0.0
07/26/2018,8176.85009765625,0.0,0.0
07/27/2018,7950.39990234375,0.0,0.0
07/28/2018,8169.06005859375,0.0,0.0
07/29/2018,8205.8203125,0.0,0.0
07/30/2018,8221.580078125,0.0,0.0
07/31/2018,8181.2001953125,0.0,0.0
08/01/2018,7769.0400390625,0.0,0.0
08/02/2018,7634.18994140625,0.0,0.0
08/03/2018,7562.14013671875,0.0,0.0
08/04/2018,7438.669921875,0.0,0.0
08/05/2018,7031.080078125,0.0,0.0
08/06/2018,7062.93994140625,0.0,0.0
08/07/2018,6958.31982421875,0.0,0.0
08/08/2018,6746.85009765625,0.0,0.0
08/09/2018,6305.56005859375,0.0,0.0
08/10/2018,6571.419921875,0.0,0.0
08/11/2018,6185.7900390625,0.0,0.0
08/12/2018,6283.64990234375,0.0,0.0
08/13/2018,6341.35986328125,0.0,0.0
08/14/2018,6287.66015625,0.0,0.0
08/15/2018,6221.419921875,0.0,0.0
08/16/2018,6294.22998046875,0.0,0.0
08/17/2018,6340.91015625,0.0,0.0
08/18/2018,6583.43017578125,0.0,0.0
08/19/2018,6422.56982421875,0.0,0.0
08/20/2018,6500.509765625,0.0,0.0
08/21/2018,6301.06982421875,0.0,0.0
08/22/2018,6486.25,0.0,0.0
08/23/2018,6371.33984375,0.0,0.0
08/24/2018,6551.52001953125,0.0,0.0
08/25/2018,6719.9501953125,0.0,0.0
08/26/2018,6754.64013671875,0.0,0.0
08/27/2018,6710.7998046875,0.0,0.0
08/28/2018,6891.080078125,0.0,0.0
08/29/2018,7091.7099609375,0.0,0.0
08/30/2018,7043.759765625,0.0,0.0
08/31/2018,6973.97021484375,0.0,0.0
09/01/2018,7044.81005859375,0.0,0.0
09/02/2018,7189.580078125,0.0,0.0
09/03/2018,7279.02978515625,0.0,0.0
09/04/2018,7263.0,0.0,0.0
09/05/2018,7361.4599609375,0.0,0.0
09/06/2018,6755.14013671875,0.0,0.0
09/07/2018,6528.919921875,0.0,0.0
09/08/2018,6460.169921875,0.0,0.0
09/09/2018,6223.3798828125,0.0,0.0
09/10/2018,6301.56982421875,0.0,0.0
09/11/2018,6331.8798828125,0.0,0.0
09/12/2018,6317.009765625,0.0,0.0
09/13/2018,6354.240234375,0.0,0.0
09/14/2018,6515.41015625,0.0,0.0
09/15/2018,6509.39990234375,0.0,0.0
09/16/2018,6536.68017578125,0.0,0.0
09/17/2018,6514.06005859375,0.0,0.0
09/18/2018,6280.91015625,0.0,0.0
09/19/2018,6371.85009765625,0.0,0.0
09/20/2018,6398.85009765625,0.0,0.0
09/21/2018,6513.8701171875,0.0,0.0
09/22/2018,6735.0498046875,0.0,0.0
09/23/2018,6715.31982421875,0.0,0.0
09/24/2018,6704.77001953125,0.0,0.0
09/25/2018,6603.64013671875,0.0,0.0
09/26/2018,6452.7900390625,0.0,0.0
09/27/2018,6495.2900390625,0.0,0.0
09/28/2018,6678.75,0.0,0.0
09/29/2018,6643.10009765625,0.0,0.0
09/30/2018,6604.7099609375,0.0,0.0
10/01/2018,6619.85009765625,0.0,0.0
10/02/2018,6593.240234375,0.0,0.0
10/03/2018,6553.85986328125,0.0,0.0
10/04/2018,6497.91015625,0.0,0.0
10/05/2018,6574.14990234375,0.0,0.0
10/06/2018,6622.4501953125,0.0,0.0
10/07/2018,6590.68017578125,0.0,0.0
10/08/2018,6600.18994140625,0.0,0.0
10/09/2018,6653.080078125,0.0,0.0
10/10/2018,6640.2900390625,0.0,0.0
10/11/2018,6586.740234375,0.0,0.0
10/12/2018,6239.25,0.0,0.0
10/13/2018,6278.080078125,0.0,0.0
10/14/2018,6288.490234375,0.0,0.0
10/15/2018,6292.64013671875,0.0,0.0
10/16/2018,6601.41015625,0.0,0.0
10/17/2018,6590.52001953125,0.0,0.0
10/18/2018,6542.330078125,0.0,0.0
10/19/2018,6478.06982421875,0.0,0.0
10/20/2018,6460.919921875,0.0,0.0
10/21/2018,6490.08984375,0.0,0.0
10/22/2018,6486.0498046875,0.0,0.0
10/23/2018,6472.35986328125,0.0,0.0
10/24/2018,6478.89013671875,0.0,0.0
10/25/2018,6484.64990234375,0.0,0.0
10/26/2018,6468.43994140625,0.0,0.0
10/27/2018,6480.83984375,0.0,0.0
10/28/2018,6482.66015625,0.0,0.0
10/29/2018,6492.35009765625,0.0,0.0
10/30/2018,6337.0400390625,0.0,0.0
10/31/2018,6336.990234375,0.0,0.0
11/01/2018,6318.14013671875,0.0,0.0
11/02/2018,6378.919921875,0.0,0.0
11/03/2018,6387.240234375,0.0,0.0
11/04/2018,6365.47021484375,0.0,0.0
11/05/2018,6363.6201171875,0.0,0.0
11/06/2018,6433.3798828125,0.0,0.0
11/07/2018,6468.5,0.0,0.0
11/08/2018,6522.27001953125,0.0,0.0
11/09/2018,6442.60009765625,0.0,0.0
11/10/2018,6386.1298828125,0.0,0.0
11/11/2018,6413.6298828125,0.0,0.0
11/12/2018,6411.759765625,0.0,0.0
11/13/2018,6373.18994140625,0.0,0.0
11/14/2018,6351.240234375,0.0,0.0
11/15/2018,5736.14990234375,0.0,0.0
11/16/2018,5645.31982421875,0.0,0.0
11/17/2018,5578.580078125,0.0,0.0
11/18/2018,5559.740234375,0.0,0.0
11/19/2018,5620.77978515625,0.0,0.0
11/20/2018,4863.93017578125,0.0,0.0
11/21/2018,4465.5400390625,0.0,0.0
11/22/2018,4611.56982421875,0.0,0.0
11/23/2018,4360.7001953125,0.0,0.0
11/24/2018,4347.68994140625,0.0,0.0
11/25/2018,3880.780029296875,0.0,0.0
11/26/2018,4015.070068359375,0.0,0.0
11/27/2018,3765.949951171875,0.0,0.0
11/28/2018,3822.469970703125,0.0,0.0
11/29/2018,4269.00439453125,0.0,0.0
11/30/2018,4289.0888671875,0.0,0.0
12/01/2018,4024.46435546875,0.0,0.0
12/02/2018,4200.7333984375,0.0,0.0
12/03/2018,4147.32373046875,0.0,0.0
12/04/2018,3886.294921875,0.0,0.0
12/05/2018,3958.894775390625,0.0,0.0
12/06/2018,3754.074462890625,0.0,0.0
12/07/2018,3512.59033203125,0.0,0.0
12/08/2018,3421.910400390625,0.0,0.0
12/09/2018,3473.2275390625,0.0,0.0
12/10/2018,3612.04638671875,0.0,0.0
12/11/2018,3497.5546875,0.0,0.0
12/12/2018,3421.458251953125,0.0,0.0
12/13/2018,3487.87939453125,0.0,0.0
12/14/2018,3311.751953125,0.0,0.0
12/15/2018,3243.99755859375,0.0,0.0
12/16/2018,3236.274658203125,0.0,0.0
12/17/2018,3253.123046875,0.0,0.0
12/18/2018,3544.761474609375,0.0,0.0
12/19/2018,3706.824951171875,0.0,0.0
12/20/2018,3742.195068359375,0.0,0.0
12/21/2018,4133.70361328125,0.0,0.0
12/22/2018,3898.083740234375,0.0,0.0
12/23/2018,4020.99462890625,0.0,0.0
12/24/2018,4000.331787109375,0.0,0.0
12/25/2018,4081.030517578125,0.0,0.0
12/26/2018,3819.666748046875,0.0,0.0
12/27/2018,3854.6884765625,0.0,0.0
12/28/2018,3653.1318359375,0.0,0.0
12/29/2018,3932.49169921875,0.0,0.0
12/30/2018,3822.384765625,0.0,0.0
12/31/2018,3866.839111328125,0.0,0.0
01/01/2019,3746.71337890625,0.0,0.0
01/02/2019,3849.21630859375,0.0,0.0
01/03/2019,3931.048583984375,0.0,0.0
01/04/2019,3832.0400390625,0.0,0.0
01/05/2019,3851.973876953125,0.0,0.0
01/06/2019,3836.51904296875,0.0,0.0
01/07/2019,4078.5849609375,0.0,0.0
01/08/2019,4028.47216796875,0.0,0.0
01/09/2019,4031.552001953125,0.0,0.0
01/10/2019,4034.411376953125,0.0,0.0
01/11/2019,3674.015380859375,0.0,0.0
01/12/2019,3686.97314453125,0.0,0.0
01/13/2019,3658.8681640625,0.0,0.0
01/14/2019,3557.31103515625,0.0,0.0
01/15/2019,3704.21630859375,0.0,0.0
01/16/2019,3631.509765625,0.0,0.0
01/17/2019,3651.87109375,0.0,0.0
01/18/2019,3677.990478515625,0.0,0.0
01/19/2019,3652.3779296875,0.0,0.0
01/20/2019,3725.446044921875,0.0,0.0
01/21/2019,3600.372802734375,0.0,0.0
01/22/2019,3575.081298828125,0.0,0.0
01/23/2019,3605.55712890625,0.0,0.0
01/24/2019,3584.500244140625,0.0,0.0
01/25/2019,3607.390380859375,0.0,0.0
01/26/2019,3599.71533203125,0.0,0.0
01/27/2019,3604.687255859375,0.0,0.0
01/28/2019,3584.283203125,0.0,0.0
01/29/2019,3468.8701171875,0.0,0.0
01/30/2019,3443.89697265625,0.0,0.0
01/31/2019,3485.4091796875,0.0,0.0
02/01/2019,3460.547119140625,0.0,0.0
02/02/2019,3484.6259765625,0.0,0.0
02/03/2019,3516.1396484375,0.0,0.0
02/04/2019,3467.211669921875,0.0,0.0
02/05/2019,3454.950927734375,0.0,0.0
02/06/2019,3469.091796875,0.0,0.0
02/07/2019,3414.929443359375,0.0,0.0
02/08/2019,3401.37646484375,0.0,0.0
02/09/2019,3671.5859375,0.0,0.0
02/10/2019,3673.201416015625,0.0,0.0
02/11/2019,3695.613037109375,0.0,0.0
02/12/2019,3642.751953125,0.0,0.0
02/13/2019,3653.60400390625,0.0,0.0
02/14/2019,3631.170166015625,0.0,0.0
02/15/2019,3617.368408203125,0.0,0.0
02/16/2019,3615.270263671875,0.0,0.0
02/17/2019,3633.359375,0.0,0.0
02/18/2019,3671.369873046875,0.0,0.0
02/19/2019,3911.66162109375,0.0,0.0
02/20/2019,3946.68505859375,0.0,0.0
02/21/2019,4000.2568359375,0.0,0.0
02/22/2019,3952.406494140625,0.0,0.0
02/23/2019,3998.916259765625,0.0,0.0
02/24/2019,4145.4580078125,0.0,0.0
02/25/2019,3807.00244140625,0.0,0.0
02/26/2019,3878.697265625,0.0,0.0
02/27/2019,3857.479736328125,0.0,0.0
02/28/2019,3848.261962890625,0.0,0.0
03/01/2019,3853.757080078125,0.0,0.0
03/02/2019,3855.318115234375,0.0,0.0
03/03/2019,3862.26611328125,0.0,0.0
03/04/2019,3845.091552734375,0.0,0.0
03/05/2019,3759.83251953125,0.0,0.0
03/06/2019,3897.0810546875,0.0,0.0
03/07/2019,3903.384765625,0.0,0.0
03/08/2019,3913.225830078125,0.0,0.0
03/09/2019,3894.552490234375,0.0,0.0
03/10/2019,3966.17431640625,0.0,0.0
03/11/2019,3953.740234375,0.0,0.0
03/12/2019,3903.75830078125,0.0,0.0
03/13/2019,3913.04736328125,0.0,0.0
03/14/2019,3905.576904296875,0.0,0.0
03/15/2019,3926.663330078125,0.0,0.0
03/16/2019,3963.900146484375,0.0,0.0
03/17/2019,4047.719482421875,0.0,0.0
03/18/2019,4029.968505859375,0.0,0.0
03/19/2019,4032.69189453125,0.0,0.0
03/20/2019,4070.7939453125,0.0,0.0
03/21/2019,4083.953857421875,0.0,0.0
03/22/2019,4028.5146484375,0.0,0.0
03/23/2019,4022.71337890625,0.0,0.0
03/24/2019,4035.16357421875,0.0,0.0
03/25/2019,4024.11279296875,0.0,0.0
03/26/2019,3969.228759765625,0.0,0.0
03/27/2019,3984.244873046875,0.0,0.0
03/28/2019,4087.58447265625,0.0,0.0
03/29/2019,4068.2998046875,0.0,0.0
03/30/2019,4092.13623046875,0.0,0.0
03/31/2019,4105.4560546875,0.0,0.0
04/01/2019,4105.3623046875,0.0,0.0
04/02/2019,4156.91943359375,0.0,0.0
04/03/2019,4879.9580078125,0.0,0.0
04/04/2019,4971.3076171875,0.0,0.0
04/05/2019,4922.80615234375,0.0,0.0
04/06/2019,5036.79296875,0.0,0.0
04/07/2019,5062.7939453125,0.0,0.0
04/08/2019,5199.83544921875,0.0,0.0
04/09/2019,5289.91796875,0.0,0.0
04/10/2019,5204.10546875,0.0,0.0
04/11/2019,5325.08154296875,0.0,0.0
04/12/2019,5061.20068359375,0.0,0.0
04/13/2019,5088.85009765625,0.0,0.0
04/14/2019,5095.7587890625,0.0,0.0
